0,0.000196629708466159
1e-06,0.000165749009967777
2e-06,-0.000333429332912185
3e-06,1.03703077198741e-05
4e-06,8.88730200124022e-05
5e-06,-0.000241733728014585
6e-06,-9.34293616867695e-05
7e-06,0.000351150305069904
8e-06,0.00106768827719951
9e-06,0.000774568083669106
1e-05,0.000195145221695267
1.1e-05,0.000667261629569941
1.2e-05,0.000500485627835528
1.3e-05,0.000166852932303126
1.4e-05,0.000221875739455634
1.5e-05,1.72815783307636e-05
1.6e-05,4.90555568740164e-05
1.7e-05,0.000365483395953044
1.8e-05,0.000473088374989359
1.9e-05,0.000452843368237253
2e-05,0.000203813390198351
2.1e-05,-7.27818109025817e-05
2.2e-05,0.000286310957011926
2.3e-05,0.000529182734021706
2.4e-05,0.000347868437866318
2.5e-05,0.000353964437234357
2.6e-05,0.000241138784733928
2.7e-05,4.92856110721414e-05
2.8e-05,-3.10958324899296e-05
2.9e-05,-0.000109137459881504
3e-05,-3.04030178716635e-05
3.1e-05,-0.000337684945201699
3.2e-05,-0.000437901850669626
3.3e-05,-0.000542173167254342
3.4e-05,-0.000658774985098949
3.5e-05,3.02504176579116e-05
3.6e-05,3.61227762283303e-05
3.7e-05,-9.68301911769539e-05
3.8e-05,8.28661911867692e-05
3.9e-05,-0.00025055265685627
4e-05,-0.000157489452083075
4.1e-05,9.10577884539592e-06
4.2e-05,0.000113210558404718
4.3e-05,8.56361700610752e-05
4.4e-05,-8.32441164870136e-05
4.5e-05,-1.06034804128643e-05
4.6e-05,8.22901661153287e-05
4.7e-05,0.00021194806025899
4.8e-05,0.000375196729562155
4.9e-05,0.000218792341405724
5e-05,-8.69020155731134e-05
5.1e-05,-0.000135491182099135
5.2e-05,-0.000290771495511993
5.3e-05,-0.000364355845453536
5.4e-05,3.29313246879244e-06
5.5e-05,0.000154793050104452
5.6e-05,-9.68875245238889e-05
5.7e-05,-8.30512357692635e-05
5.8e-05,0.000104241932219566
5.9e-05,0.000172273729572888
6e-05,-7.05113719586212e-05
6.1e-05,-3.39076137202208e-05
6.2e-05,0.000200502235122154
6.3e-05,0.000330382630190378
6.4e-05,0.00040763597101077
6.5e-05,4.02735399972579e-06
6.6e-05,-0.000308857330939648
6.7e-05,-0.000337653957492971
6.8e-05,-5.54482154561834e-05
6.9e-05,0.00031421268736941
7e-05,4.90077799292911e-05
7.1e-05,-4.84180140279869e-05
7.2e-05,1.58695082507656e-05
7.3e-05,2.28591288260042e-05
7.4e-05,-0.000224953879141093
7.5e-05,-0.000527478789482099
7.6e-05,-0.000398586966494046
7.7e-05,-6.65685439534492e-05
7.8e-05,-6.13742133929229e-05
7.9e-05,-3.05921990111979e-06
8e-05,0.000314532099323178
8.1e-05,0.000205327376688875
8.2e-05,0.00026655865560251
8.3e-05,0.000375919078328873
8.4e-05,6.14288559563449e-05
8.5e-05,0.00015647007662269
8.6e-05,0.000205554203958044
8.7e-05,6.84785943492846e-06
8.8e-05,-3.79436936697351e-05
8.9e-05,-0.000280170031276973
9e-05,-0.000283441783987419
9.1e-05,-2.03616875629293e-05
9.2e-05,0.000321187751826584
9.3e-05,0.000473812401998603
9.4e-05,-1.57734706374826e-05
9.5e-05,-6.65197468633739e-05
9.6e-05,-0.000177495199004586
9.7e-05,-0.00046647814052553
9.8e-05,-0.00046125808595083
9.9e-05,-0.000435888795865387
0.0001,-0.000182615776587182
0.000101,-0.000202629313071661
0.000102,-0.000175996845509602
0.000103,-5.41903539043315e-05
0.000104,-1.4787952094277e-05
0.000105,-3.24566724862235e-05
0.000106,6.89166328863755e-05
0.000107,0.000300789354391863
0.000108,0.000366048987987665
0.000109,-4.76120434324892e-05
0.00011,-0.000549661560572856
0.000111,-0.000206378525589758
0.000112,6.91956854162258e-05
0.000113,-0.000137087837009456
0.000114,-4.12032542631891e-05
0.000115,0.000165628892439666
0.000116,9.72227380011188e-05
0.000117,-0.000254772712758038
0.000118,-0.000304668770018832
0.000119,-2.38876723058416e-06
0.00012,0.000523222994130575
0.000121,0.000515187227229279
0.000122,0.000234080454217314
0.000123,-8.57298464483257e-05
0.000124,-0.000193574891373324
0.000125,3.38683910802066e-05
0.000126,0.000106555224459013
0.000127,-8.12149881223292e-06
0.000128,-0.000181817885342877
0.000129,-0.000512655804547815
0.00013,-0.00038765855611794
0.000131,-0.000380550592402714
0.000132,-0.000443398288935255
0.000133,-6.97614272524383e-05
0.000134,5.64746498929704e-05
0.000135,-0.000119035985718095
0.000136,-0.000185439442644506
0.000137,0.000183340277493142
0.000138,0.000171632953333679
0.000139,-5.88261247590383e-05
0.00014,-4.70687066969081e-05
0.000141,-0.0002519015467618
0.000142,-0.000493497576219248
0.000143,-0.000385582685155683
0.000144,-0.000394912732629991
0.000145,-0.000527617689368946
0.000146,-0.000474329592002826
0.000147,-0.000492493799330961
0.000148,-0.000506369529539026
0.000149,-3.28037485916545e-05
0.00015,9.46771311960733e-05
0.000151,-3.8310747613426e-05
0.000152,-8.13604079860173e-05
0.000153,-8.3902972288287e-05
0.000154,0.000168213354228747
0.000155,-3.6940714065135e-05
0.000156,-0.000116050898625536
0.000157,0.000168040073230379
0.000158,8.33660883876638e-06
0.000159,-0.000151559767770373
0.00016,-9.72695631827912e-05
0.000161,-0.000271744970425644
0.000162,-0.000105843622888041
